5122.0,12.967304687499999,14.146225165562907,13.318934362934359,178.216,56.93600000000001,0.4850598958333332,0.48674999999999985,1.7421874999999984,2.0301447368421037,1.8431484375000016,2.2792302631578947,3.3751901041666614,3.973565789473686,34.954,24.557,2.147,0.814,8.609999999999998,11.005999999999998,11.215999999999998,8.427,10.901,12.279,6.095,7.904999999999999,0.09399999999999999,0.37999999999999995,0.0,0.599,0.0,0.382,0.646,1.4190000000000003,0.07473478454759594,0.22592449736065826,0.5979729729729728,0.20234465737514507,0.1844579989861988,0.16433206468437964,0.2704675760244328,0.3096220625783562,0.3236066283470711,0.47002828628491733,0.5588063181154266,1.8312090526711355,1.7433805849735753,0.9452236534801592,0.8907150671250387,0.2631691978597534,0.21355894043175927,0.9735992635857625,1.062113888400174,0.11560289201585944,0.055002720982663456,0.012127808442820492,0.2808054108683822,44724.0,44724.0,22323.0,55224.0,334.65596165376184,81.619,103.89,93.50200000000001,1.0578490076642586,7.522748034157587,2.4367464834241583,0.6539054448756911,3,1,2,2,2,2,1,1,2,3,3,2,1,1,2
5123.0,47.550476562500016,44.83301324503312,46.64877413127413,508.41299999999995,197.12300000000002,1.9896302083333337,2.46628947368421,5.747437499999999,3.8413026315789467,7.162643229166666,8.365039473684208,11.479104166666666,10.772953947368418,106.96799999999996,91.587,6.928999999999999,6.638,19.411,12.517,27.209000000000003,26.152,25.004,31.845,22.694000000000006,18.915,0.5720000000000001,0.531,1.108,1.18,0.944,1.503,3.2779999999999996,0.724,0.09175370049796944,0.28714536128349455,0.37154104755712714,0.2960917778579156,0.30688684441790737,0.2632453684136376,0.31986232309896784,0.4590907121527222,0.33829341960648196,0.4772612524749604,0.4218989229347755,1.602635200357759,1.2878545261214045,0.8024185089376121,0.4592091458340871,0.27777876751301156,0.29483297496000743,1.0193296061476,0.9610759142109226,0.6182072611365933,0.348985462178341,0.10918914716629091,0.36033584700303195,28141.0,28141.0,69628.0,69628.0,5278.938168405588,283.86,353.34900000000005,318.066,0.5913295269056849,2.867634113418965,3.378257967337837,0.8834499604483681,2,2,2,3,1,2,2,1,2,3,3,2,2,3,1
5125.0,10.975333333333333,12.191198675496693,11.586548262548265,533.989,0.0,0.9043723958333327,1.0248026315789476,1.9992630208333335,2.5437434210526306,1.7544010416666669,1.7131381578947371,2.7591328124999994,2.7349473684210532,109.719,100.518,15.940999999999999,10.104,25.897000000000002,31.355000000000004,15.137,17.443,27.085,22.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02169810288704124,0.05673247574388889,0.10142543859649125,0.07720056457633445,0.08112720207471313,0.11590150238928895,0.09821350443700837,0.10186940419051133,0.12341820254607641,0.0,0.0,1.5726921878015105,1.5964546442547343,1.1395701286942066,1.484844295441191,0.515487835651412,0.5982019762132437,0.9472478847569652,1.0521855516627734,0.13865350229339968,0.0641374484956853,0.018813651558734355,0.23381015315245277,45845.0,45845.0,19738.0,64413.0,7278.058856054787,11.540000000000001,138.26299999999998,49.244,2.18963168060832,11.527360702779378,3.164966276966386,0.4285105583734923,2,2,2,3,2,2,1,1,2,2,3,1,2,1,1
5127.0,13.484062500000007,15.86612582781457,14.153243243243244,152.779,28.439999999999998,0.5585026041666664,0.6386907894736846,2.953257812499999,1.6503355263157895,0.6606432291666671,2.401072368421053,4.9221171875000005,4.729440789473683,28.178000000000004,35.181999999999995,5.72,2.3510000000000004,8.696000000000002,6.694000000000001,7.12,9.578,15.163,11.775999999999998,3.1439999999999997,2.237,0.3330000000000001,0.24400000000000002,0.4410000000000001,0.319,0.28500000000000003,0.23700000000000002,0.544,0.349,0.09263866921005665,0.09764031541375287,0.2716677113882112,0.33961106399494,0.24653951692796375,0.09278697038857683,0.2506861942389907,0.3246136772076766,0.4016169148669908,0.23316415212403516,0.14099220088613962,7.450492141891382,1.9697202182139004,4.4702763641810535,0.6873326885191101,0.8453921564762868,0.2660023070831839,0.952718911719213,1.121024033511828,0.14774935862551505,0.06277695716395865,0.02394464743838918,0.2240923579258338,68936.0,68936.0,32622.0,41826.0,461.36677866837107,85.64300000000001,115.48899999999999,97.386,-0.038902781652244534,3.619153187994203,2.6307225026866674,0.5688621214015498,1,1,2,2,2,1,1,1,2,2,1,1,2,1,1
5130.0,15.892778645833323,18.827158940397354,16.6890444015444,200.405,34.17,0.5624713541666664,0.6069934210526313,2.009143229166668,1.916677631578948,2.4812057291666663,4.577473684210526,3.620174479166663,3.8806776315789477,50.465,33.708000000000006,4.494,2.2439999999999998,10.575,7.768,10.995000000000001,13.434000000000001,12.177,9.773,2.424,2.9550000000000005,0.196,0.22299999999999998,0.323,0.3970000000000001,0.181,0.226,0.39499999999999996,0.42300000000000004,0.0832765869192106,0.12516051494585367,0.2704961769396753,0.18998990346729724,0.24674016884383987,0.22566673298468995,0.3407379547573713,0.29729608928033696,0.39708151351467796,0.15252210164240287,0.1569541113109461,1.4590384169322907,0.8477771581658466,0.8097447162680282,0.4187195304235848,0.2266927516548888,0.13260445890631464,0.9522881156911901,1.128114857112795,0.20267433724636555,0.07408847080774314,0.01617041125709399,0.3496074010728446,42422.0,42422.0,39824.0,39824.0,615.0249482952886,105.654,130.388,116.68799999999999,-0.4035698075968414,6.2394845600169315,2.633050025316479,0.5856824940478532,3,2,1,3,2,2,1,2,2,2,3,1,2,1,1
5131.0,3.5976692708333347,3.2648278145695357,3.410575289575289,116.405,2.690000000000002,0.16032552083333323,0.21407236842105254,0.509031249999999,0.41224999999999995,0.37678125000000023,0.4543157894736841,1.0752942708333322,0.9386447368421055,25.445999999999998,29.902000000000005,1.1620000000000001,2.6780000000000004,6.7780000000000005,5.659000000000001,5.962,11.317,10.104,5.699,0.3840000000000003,0.3840000000000003,0.048,0.048,0.064,0.064,0.048,0.031,0.064,0.064,0.02929921643894411,0.1379737700803212,0.07993740419008682,0.07510050899970479,0.07284855981622193,0.06319712344850725,0.04014454267682991,0.1064226317135127,0.16470341057064494,0.10673577004788261,0.11761722878198105,2.853895385806304,2.0660623262279896,1.3509994194243975,0.9074084800741428,0.4255135329407531,0.4711972891566264,1.054857015421977,0.9572660144899182,0.031602270076964936,0.010650703568374408,0.0019824302262302727,0.12866360880043537,72426.0,72426.0,59125.0,59126.0,884.1553139992695,7.251000000000004,14.236999999999998,9.172,1.4738332932599247,3.604457824174994,1.7207978211626878,0.9415619372780133,1,1,2,1,1,2,2,2,2,2,1,1,1,2,1
5134.0,19.489466192170813,21.027351351351353,20.06998412698413,263.548,71.38399999999999,0.8727473309608538,0.9400267857142856,3.791594306049822,3.529044642857143,2.2288434163701076,3.2876785714285712,4.066359430604983,4.399964285714287,51.97,50.378,2.497,6.992999999999999,12.894,14.104,15.492,16.836,14.927999999999999,16.116,7.409,7.51,0.573,0.5920000000000001,0.92,0.802,0.5850000000000001,0.6559999999999999,0.855,0.943,0.07615305040062581,0.3495183544096331,0.13442396478110763,0.2940588107685607,0.25021587087756264,0.1438706052394854,0.1952767029834029,0.272398139777933,0.27301838456901756,0.3801540753833626,0.3571538742333023,1.82442579893183,1.3383194829178213,1.7011488013028788,1.0734153495193093,0.39156960266962554,0.2859241757644886,0.9710753166948044,1.047701444022571,0.17818895133071785,0.0966493478952391,0.04824514897677871,0.20506839147492312,53621.0,53621.0,30123.0,30125.0,1803.5032449506166,110.226,166.94500000000002,134.359,0.6963462989378263,3.021727988122585,2.9681409464794015,0.635266222418891,2,1,2,2,1,2,2,2,2,3,3,1,2,1,2
5135.0,6.9422630208333365,9.414933774834436,7.711345559845557,82.26899999999999,9.425999999999998,0.3504088541666668,0.3666184210526316,0.9608697916666662,1.0399473684210525,0.5362578125,1.5628289473684216,2.4485286458333344,2.6511578947368424,19.802999999999997,31.283,2.623,1.015,6.132,4.212999999999999,5.8950000000000005,9.408000000000001,13.991999999999999,16.005,1.1700000000000002,1.1630000000000005,0.128,0.12899999999999998,0.16799999999999998,0.16999999999999998,0.12200000000000001,0.126,0.262,0.261,0.09373330853475255,0.13359087082221377,0.36120041483017895,0.1566976176886279,0.24684248004297477,0.09096824639525021,0.16611702246688154,0.17499490035972945,0.1656456041697496,0.1685329404099062,0.12352715672930499,4.5659542644580755,1.6963839191749102,1.7918056749367473,0.6654262260576718,0.6534335649733154,0.23458640286255517,0.9002661036204914,1.2209197087288872,0.06351550960118169,0.03443986628313768,0.007851978543108139,0.1736764362901345,41639.0,41639.0,21529.0,66823.0,242.52550748666923,40.509,64.982,56.70099999999999,-0.45517125252265905,2.7064850809766776,2.3644006632119625,0.10194234756215437,1,1,2,2,2,1,1,2,2,3,1,1,1,1,1
5136.0,65.60063281250002,65.50537748344374,65.47362355212354,787.2710000000001,267.849,4.948979166666668,5.098651315789474,9.8898125,8.800789473684206,8.930630208333335,8.51363157894737,15.217687500000006,15.365144736842096,132.06000000000003,125.98900000000002,12.908999999999999,13.84,20.816000000000003,21.577,22.987000000000002,21.548000000000002,31.944000000000003,30.52,29.889000000000003,29.733,3.461,3.3040000000000003,4.906,4.739000000000001,3.4800000000000004,3.354,5.130000000000001,5.077999999999999,0.0831652932117702,0.38337432540604754,0.3683996615454822,0.47510628843197533,0.407878271941614,0.388507861327417,0.3951007786777134,0.4763864105935388,0.5034451093329652,0.4556206048412499,0.4539016664321172,1.7039880887465368,1.8047697500602733,1.1074036511747662,1.0337291897205094,0.5541578870938676,0.5988808968898175,1.0019398538447375,1.0004849881463322,0.9987561222109927,0.6057296120656146,0.1683510845059473,0.38894503615019826,44939.0,44939.0,31619.0,31619.0,8769.690058529035,398.074,519.922,448.2689999999999,0.4309705414249291,4.1345277923689,3.667269927197362,0.777212111466502,0,1,2,1,2,2,2,1,2,3,3,2,2,3,2
5137.0,19.9776875,21.362311258278147,20.4409498069498,287.28099999999995,96.38000000000001,1.2163515624999999,1.2481513157894737,3.0763020833333345,4.622506578947369,2.800322916666667,3.5878092105263155,4.513903645833334,4.651907894736844,63.10399999999999,47.964,2.4669999999999996,2.1679999999999997,7.630000000000001,10.689,16.534000000000002,15.672,20.169,20.661,8.818999999999999,9.853000000000002,0.6399999999999999,0.6679999999999999,1.2530000000000001,1.8599999999999999,0.608,0.77,1.1440000000000001,1.25,0.07115315599343432,0.49304887008512366,0.5757155515634105,0.4031850698995196,0.432454540083017,0.16936754062336196,0.2289311645307756,0.2238040381691375,0.22515405327606813,0.4414424842715154,0.46123286384481677,1.6119225461349325,1.2965873104647139,1.0985526222794249,1.288392528060116,0.43436117858431494,0.3478867583391859,0.9773365566999096,1.045074297428933,0.2505247609422374,0.06989038326984373,0.016986706056129987,0.3120967114980953,71125.0,71125.0,55211.0,55212.0,918.5759949306063,125.93399999999998,148.43,138.823,2.3264842760801785,10.25075632522549,2.527328300512043,0.8453130318782297,3,2,1,3,2,2,1,1,2,2,3,2,1,1,1
