0.0,9472.102,0.0,0.0,4076.4646,0.0,0.0,12700.531,0.0,0.0,8411.099,0.0,16633.951,0.0,23134.879,21641.264
0.0,9541.322,0.0,0.0,2875.9824,0.0,0.0,13453.45,0.0,0.0,6493.745,0.0,11300.682,0.0,17226.855,14009.576
0.0,9654.086,0.0,0.0,3323.5146,0.0,0.0,12640.24,0.0,0.0,9236.886,0.0,17139.035,0.0,24311.908,20417.588
0.0,7536.35,0.0,0.0,1348.0759,0.0,0.0,10219.169,0.0,0.0,8192.876,0.0,14030.63,0.0,21149.69,12315.099
0.0,15276.688,0.0,0.0,3803.772,0.0,0.0,23579.72,0.0,0.0,9324.799,0.0,18615.547,0.0,24122.217,21971.78
0.0,11514.417,0.0,0.0,3335.4211,0.0,0.0,16277.721,0.0,0.0,10013.11,0.0,16161.799,0.0,24958.07,17385.277
0.0,7821.856,0.0,0.0,0.0,0.0,0.0,15860.965,0.0,0.0,11161.294,0.0,22481.207,0.0,35111.05,12683.451
0.0,7802.7637,0.0,0.0,2052.9736,0.0,0.0,11817.97,0.0,0.0,4890.244,0.0,9313.368,0.0,12711.499,11307.022
0.0,11545.524,0.0,0.0,1951.3944,0.0,0.0,18245.758,0.0,0.0,13215.988,0.0,21749.46,0.0,34800.934,16697.756
0.0,9673.078,0.0,0.0,3218.4927,0.0,0.0,12817.545,0.0,0.0,7899.3164,0.0,13389.975,0.0,19900.77,15607.393
0.0,13032.893,0.0,0.0,3689.522,0.0,0.0,23900.137,0.0,0.0,7106.632,0.0,16498.746,0.0,22261.379,24637.309
0.0,5058.554,0.0,0.0,1491.1067,0.0,0.0,7107.8096,0.0,0.0,4304.7256,0.0,6989.6084,0.0,10802.71,7701.0913
0.0,17795.938,0.0,0.0,5053.466,0.0,0.0,24932.596,0.0,0.0,14725.449,0.0,24317.441,0.0,37224.332,26164.367
0.0,15059.431,0.0,0.0,7000.3735,0.0,0.0,21813.053,0.0,0.0,9318.027,0.0,19900.521,0.0,27440.576,31588.139
0.0,10453.124,0.0,0.0,2471.718,0.0,0.0,13282.027,0.0,0.0,10052.625,0.0,17746.576,0.0,25665.602,17717.6
0.0,10077.598,0.0,0.0,2316.4136,0.0,0.0,14819.266,0.0,0.0,10222.832,0.0,16519.018,0.0,25976.95,14771.211
0.0,6206.285,0.0,0.0,2172.5742,0.0,0.0,9108.176,0.0,0.0,7536.2666,0.0,13010.187,0.0,20704.209,14416.317
0.0,10360.173,0.0,0.0,3141.3074,0.0,0.0,15545.46,0.0,0.0,6527.667,0.0,11619.817,0.0,17274.129,15726.818
0.0,10153.103,0.0,0.0,5041.8433,0.0,0.0,13814.517,0.0,0.0,8189.0063,0.0,17432.268,0.0,23623.318,24418.746
0.0,8383.399,0.0,0.0,2161.0903,0.0,0.0,11732.871,0.0,0.0,7786.4897,0.0,12936.913,0.0,19741.146,12046.286
0.0,11821.294,0.0,0.0,2670.9834,0.0,0.0,16931.334,0.0,0.0,12533.13,0.0,20330.578,0.0,31628.723,19720.805
0.0,15203.027,0.0,0.0,5784.135,0.0,0.0,21046.668,0.0,0.0,9176.16,0.0,21746.17,0.0,26629.377,30456.447
0.0,8452.961,0.0,0.0,3112.983,0.0,0.0,11210.549,0.0,0.0,6590.4067,0.0,11584.013,0.0,16699.361,14833.445
0.0,11360.421,0.0,0.0,3858.627,0.0,0.0,14627.052,0.0,0.0,9901.434,0.0,17416.36,0.0,25236.72,21006.938
0.0,11461.215,0.0,0.0,1570.1735,0.0,0.0,18704.314,0.0,0.0,13541.728,0.0,22712.633,0.0,36249.11,16825.602
0.0,8245.174,0.0,0.0,2289.7869,0.0,0.0,11684.429,0.0,0.0,7582.1646,0.0,12256.727,0.0,18921.008,12336.217
0.0,10187.737,0.0,0.0,3500.9714,0.0,0.0,13140.184,0.0,0.0,9011.144,0.0,16035.632,0.0,23200.375,19418.908
0.0,12436.143,0.0,0.0,3362.0793,0.0,0.0,16335.225,0.0,0.0,11671.3125,0.0,19277.916,0.0,28633.857,21575.035
0.0,8412.85,0.0,0.0,2134.0574,0.0,0.0,11141.6045,0.0,0.0,8887.794,0.0,15979.151,0.0,23432.98,16540.639
0.0,12018.101,0.0,0.0,2456.1272,0.0,0.0,18293.371,0.0,0.0,13017.244,0.0,21071.174,0.0,33653.98,17348.191
0.0,9518.046,0.0,0.0,2459.7375,0.0,0.0,13576.57,0.0,0.0,8978.602,0.0,14524.528,0.0,22538.227,14072.344
0.0,13771.66,0.0,0.0,3841.03,0.0,0.0,23031.396,0.0,0.0,8209.062,0.0,15988.559,0.0,22476.348,21582.373
0.0,10996.313,0.0,0.0,1317.9448,0.0,0.0,18327.967,0.0,0.0,13348.51,0.0,22533.744,0.0,35953.945,16798.04
0.0,6848.047,0.0,0.0,1975.1041,0.0,0.0,10228.907,0.0,0.0,8278.588,0.0,13610.354,0.0,21493.848,14463.526
0.0,10679.682,0.0,0.0,1742.8522,0.0,0.0,16867.432,0.0,0.0,12712.502,0.0,20914.521,0.0,33329.484,17474.545
0.0,10539.236,0.0,0.0,2172.9307,0.0,0.0,16393.842,0.0,0.0,11706.977,0.0,18709.266,0.0,30238.957,15555.48
0.0,9072.301,0.0,0.0,3464.8918,0.0,0.0,11777.136,0.0,0.0,7455.3467,0.0,14328.531,0.0,19700.463,17897.104
0.0,9745.182,0.0,0.0,3205.1274,0.0,0.0,13723.29,0.0,0.0,6583.801,0.0,11554.481,0.0,17155.135,15750.013
0.0,10556.379,0.0,0.0,3141.7222,0.0,0.0,16456.457,0.0,0.0,6443.6533,0.0,12023.96,0.0,17063.855,16126.489
0.0,13331.34,0.0,0.0,2952.4148,0.0,0.0,18422.902,0.0,0.0,13142.22,0.0,21974.885,0.0,33352.223,19838.05
0.0,16748.486,0.0,0.0,4941.8057,0.0,0.0,23524.295,0.0,0.0,13688.262,0.0,22563.11,0.0,34733.81,24871.045
0.0,12294.771,0.0,0.0,5393.7246,0.0,0.0,17346.348,0.0,0.0,7886.8584,0.0,17204.156,0.0,22653.145,25561.021
0.0,8662.722,0.0,0.0,2332.8325,0.0,0.0,11956.036,0.0,0.0,9427.289,0.0,16126.249,0.0,24424.121,17111.125
0.0,7316.0127,0.0,0.0,0.0,0.0,0.0,14421.407,0.0,0.0,10931.778,0.0,20165.379,0.0,32022.504,13366.424
0.0,13200.52,0.0,0.0,2802.0842,0.0,0.0,20350.379,0.0,0.0,14421.035,0.0,23054.383,0.0,37114.07,19461.117
0.0,14412.826,0.0,0.0,6296.9917,0.0,0.0,21963.31,0.0,0.0,8233.589,0.0,18528.96,0.0,25755.582,30210.52
0.0,13073.134,0.0,0.0,4385.549,0.0,0.0,22443.518,0.0,0.0,7377.375,0.0,16209.756,0.0,22551.902,25041.232
0.0,6427.5938,0.0,0.0,0.0,0.0,0.0,11892.248,0.0,0.0,8471.846,0.0,15479.922,0.0,24545.453,10166.646
0.0,8226.036,0.0,0.0,2553.1833,0.0,0.0,11588.715,0.0,0.0,5641.001,0.0,9724.257,0.0,14987.433,12212.758
0.0,9266.437,0.0,0.0,2359.883,0.0,0.0,16704.973,0.0,0.0,5326.2773,0.0,10984.865,0.0,15292.77,15000.498
0.0,15424.356,0.0,0.0,4531.0693,0.0,0.0,22709.504,0.0,0.0,9885.969,0.0,17638.027,0.0,25991.248,22935.0
0.0,13857.103,0.0,0.0,7076.477,0.0,0.0,19975.684,0.0,0.0,8779.295,0.0,19528.455,0.0,26302.488,31033.418
