0.0,12830.458,0.0,0.0,3724.307,0.0,0.0,17887.104,0.0,0.0,11243.324,0.0,18266.588,0.0,27936.246,19639.621
0.0,15542.396,0.0,0.0,4680.424,0.0,0.0,22357.666,0.0,0.0,10152.384,0.0,17705.262,0.0,27017.383,23170.113
0.0,10480.806,0.0,0.0,1976.5645,0.0,0.0,15228.41,0.0,0.0,10985.359,0.0,18446.922,0.0,28641.227,14301.803
0.0,7503.907,0.0,0.0,2106.8376,0.0,0.0,10610.131,0.0,0.0,5000.7935,0.0,8942.386,0.0,13216.939,10792.989
0.0,12531.745,0.0,0.0,2445.733,0.0,0.0,19793.168,0.0,0.0,14225.559,0.0,22798.479,0.0,36964.574,18448.355
0.0,12412.095,0.0,0.0,3310.6567,0.0,0.0,17703.111,0.0,0.0,11640.153,0.0,18756.516,0.0,29067.146,18540.527
0.0,15055.121,0.0,0.0,5543.313,0.0,0.0,21103.096,0.0,0.0,9480.886,0.0,19139.393,0.0,26013.152,27637.18
0.0,13216.737,0.0,0.0,5834.2876,0.0,0.0,17970.303,0.0,0.0,9740.273,0.0,18683.555,0.0,26241.404,26185.703
0.0,11126.105,0.0,0.0,4565.843,0.0,0.0,14434.838,0.0,0.0,8911.821,0.0,18759.916,0.0,24404.861,23717.541
0.0,13936.356,0.0,0.0,3801.3257,0.0,0.0,24194.264,0.0,0.0,8180.137,0.0,16312.377,0.0,22908.729,22275.088
0.0,13892.622,0.0,0.0,3240.1843,0.0,0.0,20348.615,0.0,0.0,14032.942,0.0,22666.299,0.0,35590.098,20423.361
0.0,10450.151,0.0,0.0,2106.3438,0.0,0.0,15644.189,0.0,0.0,11161.186,0.0,18268.24,0.0,28860.557,14867.557
0.0,15475.695,0.0,0.0,6526.79,0.0,0.0,22436.836,0.0,0.0,9353.046,0.0,19183.363,0.0,27007.098,30291.422
0.0,9736.356,0.0,0.0,2993.1616,0.0,0.0,14106.347,0.0,0.0,6300.9146,0.0,10985.858,0.0,16757.652,14624.781
0.0,12886.665,0.0,0.0,3899.4329,0.0,0.0,20695.748,0.0,0.0,7792.499,0.0,14650.943,0.0,21038.41,20096.627
0.0,10633.938,0.0,0.0,2007.0586,0.0,0.0,20822.928,0.0,0.0,5837.4717,0.0,13441.052,0.0,17383.166,17552.53
0.0,12828.82,0.0,0.0,6205.8965,0.0,0.0,17884.865,0.0,0.0,8816.552,0.0,18604.664,0.0,25095.22,27615.236
0.0,9110.085,0.0,0.0,402.3557,0.0,0.0,15636.991,0.0,0.0,11276.813,0.0,19859.748,0.0,31431.783,13650.997
0.0,6952.7466,0.0,0.0,1879.8684,0.0,0.0,8585.853,0.0,0.0,6277.019,0.0,12472.904,0.0,16361.262,13133.076
0.0,11007.987,0.0,0.0,3061.9856,0.0,0.0,13682.631,0.0,0.0,9871.1,0.0,18540.88,0.0,25205.246,19679.48
0.0,10549.853,0.0,0.0,2787.8596,0.0,0.0,13502.05,0.0,0.0,10175.754,0.0,18050.562,0.0,26090.84,19430.275
